text_stemmed_x,sentiment_score_googleNLP,sentiment_googleNLP,text_stemmed_y,sentiment_score_indoBERT,sentiment_indoBERT
mgvtulation terima kasih bantu selesai mata kuliah proyek terima kasih lecturer st mt validasi akademik mudah ac lembar kesah kkp terima kasih mas insanul ajar dasardasar perangkat lunak blender dukung proyek terima kasih mas zacky teman shandy ajar bab 1 3 terima kasih kakak tingkat 2022 mas wildan mbak sekar dl bantu selesai proyek terima kasih mas assistant tantang ajar hasil situ lupa temanteman bantu proses kerja proyek terima kasih mohon maaf sebesarbesarnya salah sengaja sengaja,1,1,mgvtulation terima kasih bantu selesai mata kuliah proyek terima kasih lecturer st mt validasi akademik mudah ac lembar kesah kkp terima kasih mas insanul ajar dasardasar perangkat lunak blender dukung proyek terima kasih mas zacky teman shandy ajar bab 1 3 terima kasih kakak tingkat 2022 mas wildan mbak sekar dl bantu selesai proyek terima kasih mas assistant tantang ajar hasil situ lupa temanteman bantu proses kerja proyek terima kasih mohon maaf sebesarbesarnya salah sengaja sengaja,0.7379765510559082,0
bab produk alhamdulillah selesai habis bawa laptop ya revisi an capek bolak tukang print,1,1,bab produk alhamdulillah selesai habis bawa laptop ya revisi an capek bolak tukang print,0.8763718605041504,-1
kesan senang memori kenang awalawal kuliah erat teman tolong juang cari asprak dl beban plong hasil selesai hujung bab,1,1,kesan senang memori kenang awalawal kuliah erat teman tolong juang cari asprak dl beban plong hasil selesai hujung bab,0.5817084312438965,-1
alhamdulillah selesai bab 8 bab tarik ajar awalawal sulit melelahkannamun lelah keluh kesah hilang tanda tangan,0,1,alhamdulillah selesai bab 8 bab tarik ajar awalawal sulit melelahkannamun lelah keluh kesah hilang tanda tangan,0.6757357120513916,1
guna lms imgv bantu mahasiswa pantau nilai ajar materi,0,1,guna lms imgv bantu mahasiswa pantau nilai ajar materi,0.9979466795921326,0
kerja animating alami kendala salah satu kerja butuh fokus teliti,0,-1,kerja animating alami kendala salah satu kerja butuh fokus teliti,0.5126332640647888,0
kerja rendering hambat kerja mudah bantu mater sedia lms,0,-1,kerja rendering hambat kerja mudah bantu mater sedia lms,0.9893419742584229,-1
proses asistensi cowok mudah bantu koreksi report hadap validasi produk,1,1,proses asistensi cowok mudah bantu koreksi report hadap validasi produk,0.9044512510299684,0
bab dubbing salah bab sulit kerja sibuk sibuk senang bab dikit mgvtulation bangga selesai walupun tantang tantang bangga sembah hasil project 3d terima kasih asprak dubbing terima kasih teman teman bantu moga project dipublishkan bahan ajar manfaat,1,1,bab dubbing salah bab sulit kerja sibuk sibuk senang bab dikit mgvtulation bangga selesai walupun tantang tantang bangga sembah hasil project 3d terima kasih asprak dubbing terima kasih teman teman bantu moga project dipublishkan bahan ajar manfaat,0.8684868812561035,1
project imgv tantang susah seru ajar objek 3d manejemen fisik lainlain balance,0,1,project imgv tantang susah seru ajar objek 3d manejemen fisik lainlain balance,0.945785641670227,0
diakhirakhir kerja mood stabil malas ngerjain pikir selese masalah akhir curhat mama bapa alhamdulillah beliau kuat kuatin kasih semangat tambah doa doa beliau,1,1,diakhirakhir kerja mood stabil malas ngerjain pikir selese masalah akhir curhat mama bapa alhamdulillah beliau kuat kuatin kasih semangat tambah doa doa beliau,0.9284035563468932,1
validasi bab 8 tantang kejar deadline file sifat hardware print,0,-1,validasi bab 8 tantang kejar deadline file sifat hardware print,0.992743730545044,0
projek senang syukur samping iring keluh gejolak mood biarpun langgar atur mana alhamdulillah selesai,0,1,projek senang syukur samping iring keluh gejolak mood biarpun langgar atur mana alhamdulillah selesai,0.928641676902771,1
